"n","B","j","lambda","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,6,25,0.0221669285356189,1.51051977376968,1.54611603666854,1.28019038817183,1.31620417388233,1.74084915936753,1.77602789945476
500,6,26,0.0211594074226082,1.51054765881926,1.54655089327006,1.2804777463421,1.31664882949919,1.74061757129643,1.77645295704093
500,6,27,0.0201976796991296,1.51011614361956,1.54657039505756,1.28021974072737,1.31679138113962,1.74001254651176,1.7763494089755
500,6,28,0.0192796639849542,1.50762433387887,1.5468826944125,1.27823800204409,1.31703498936504,1.73701066571365,1.77673039945997
500,6,29,0.0184033735017968,1.50707820160977,1.54689180016308,1.27784202701654,1.31699996409514,1.736314376203,1.77678363623103
500,6,30,0.01676846852172,1.5097088294084,1.54666884768052,1.27981065164055,1.31676195335251,1.73960700717625,1.77657574200852
500,6,31,0.0160063157479903,1.50897972381962,1.54650575440336,1.27916092175549,1.31661811931186,1.73879852588375,1.77639338949485
500,6,32,0.0152788039940862,1.51300779891047,1.54629997102902,1.28278531106214,1.31642024488258,1.7432302867588,1.77617969717546
500,6,33,0.0145843587721936,1.51595161113822,1.54637038983065,1.28568676942202,1.31649142815756,1.74621645285443,1.77624935150374
500,6,34,0.0139214771573999,1.52776296822754,1.54664652726124,1.29775293172077,1.31667773235835,1.75777300473431,1.77661532216413
500,7,1,0.161603826115932,1.37774171292528,1.38606029559557,1.15560927235233,1.16388264177467,1.59987415349824,1.60823794941646
500,7,2,0.14055476658355,1.37753899597551,1.38622040807607,1.15539972881455,1.16403208586785,1.59967826313648,1.6084087302843
500,7,3,0.116691036502352,1.37875708719455,1.38633356188399,1.15648263665042,1.16414187001881,1.60103153773868,1.60852525374916
500,7,4,0.11138724879959,1.38019381712935,1.38651566104954,1.15800966375627,1.16432069520183,1.60237797050243,1.60871062689726
500,7,5,0.101491912612356,1.37936945430808,1.38620774665677,1.15725007741691,1.16403998442934,1.60148883119925,1.60837550888419
500,7,6,0.0968789485477822,1.3825153564506,1.3861522516725,1.16076471720631,1.1640266701979,1.60426599569489,1.60827783314709
500,7,7,0.0924756508193068,1.38325839717792,1.38654061999918,1.16159201859454,1.16438753719602,1.6049247757613,1.60869370280234
500,7,8,0.0804306050665225,1.38351742214538,1.38658731577563,1.1618515510973,1.16443401288776,1.60518329319346,1.60874061866351
500,7,9,0.0732853717884491,1.38322163166439,1.38656219675916,1.16162399389927,1.16440414620818,1.6048192694295,1.60872024731013
500,7,10,0.0699544385365528,1.38129959762817,1.38678313229456,1.15969935483768,1.16464376594924,1.60289984041865,1.60892249863989
500,7,11,0.0608428031458538,1.37869558281722,1.38473389683131,1.15715301269754,1.16256399119102,1.60023815293691,1.60690380247161
500,7,12,0.0580774038418545,1.37748608895397,1.38434782810294,1.15619265875612,1.16217140848501,1.59877951915183,1.60652424772088
500,7,13,0.0554376962041683,1.37414387744927,1.38432479841584,1.15304823698437,1.1621483519573,1.59523951791417,1.60650124487438
500,7,14,0.0460253493254638,1.37716034215098,1.38445646997912,1.15608807115316,1.16228947784986,1.5982326131488,1.60662346210837
500,7,15,0.0439334261659433,1.3772013845716,1.38461421572286,1.15594754523707,1.16240458761337,1.59845522390614,1.60682384383235
500,7,16,0.0400305016709572,1.3779373285896,1.38450589560041,1.15654122124178,1.16228568536264,1.59933343593742,1.60672610583818
500,7,17,0.0364743022311951,1.37779473801291,1.38443881114208,1.15640196014636,1.1622180474872,1.59918751587947,1.60665957479696
500,7,18,0.0348164889026046,1.37768925673507,1.38444103357153,1.15629179132857,1.16221867577141,1.59908672214157,1.60666339137165
500,7,19,0.0317234879867615,1.37327942453545,1.38444310071186,1.15213082907799,1.16222790379687,1.59442801999291,1.60665829762685
