"n","B","j","lambda_relax","lambda_tmle","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,4,17,0.03565763881502,0.03565763881502,1.31802801036276,1.31591207205501,1.14594841411567,1.14484860433509,1.49010760660985,1.48697553977494
500,4,18,0.0340369440990825,0.0340369440990825,1.31683210502705,1.31685902104404,1.14440300392794,1.14569622213657,1.48926120612616,1.48802181995151
500,4,19,0.0324899124592643,0.0324899124592643,1.32278913556785,1.31882783805076,1.15029540881147,1.1477372655677,1.49528286232422,1.48991841053382
500,4,20,0.0310131957950688,0.0310131957950688,1.32228005314166,1.31991260663793,1.14964566642657,1.14864739204701,1.49491443985674,1.49117782122884
500,4,21,0.0296035981823342,0.0296035981823342,1.32259571076188,1.31933178446532,1.15004579524134,1.14810215922061,1.49514562628243,1.49056140971004
500,4,22,0.0282580689565842,0.0282580689565842,1.33231651172183,1.32196720331447,1.15949277447886,1.15081054106885,1.50514024896481,1.49312386556008
500,4,23,0.0269736961107511,0.0269736961107511,1.34364027914642,1.3224592499348,1.16766550894314,1.15147184737069,1.51961504934969,1.49344665249891
500,4,24,0.0245774272908937,0.0245774272908937,1.34718928336062,1.32180377987228,1.17037768260168,1.15062521486758,1.52400088411956,1.49298234487699
500,4,25,0.023460345289241,0.023460345289241,1.34875663667553,1.32121595477348,1.17108623360345,1.15006418329891,1.52642703974761,1.49236772624805
500,4,26,0.0223940363885987,0.0223940363885987,1.35145364682746,1.32129475679265,1.17378451397427,1.15014129160835,1.52912277968066,1.49244822197695
500,4,27,0.0213761928731659,0.0213761928731659,1.35484479544548,1.32249118621699,1.17543001762327,1.15114319730794,1.5342595732677,1.49383917512603
500,4,28,0.0204046119163862,0.0204046119163862,1.34179129801507,1.32251871513737,1.15996951411117,1.15122834866211,1.52361308191898,1.49380908161263
500,4,29,0.0194771908135701,0.0194771908135701,1.34066574284269,1.32290558845558,1.15921543797892,1.15174927312728,1.52211604770645,1.49406190378388
500,4,30,0.0185919224312014,0.0185919224312014,1.35407137618264,1.32267713503004,1.17064879223714,1.15122116558335,1.53749396012814,1.49413310447674
500,4,31,0.0177468908630798,0.0177468908630798,1.34382056201712,1.32227284803704,1.16027994341864,1.15027499923124,1.5273611806156,1.49427069684283
500,4,32,0.0169402672838988,0.0169402672838988,1.35012479048522,1.3215278398456,1.16576064374775,1.1494424761987,1.5344889372227,1.4936132034925
500,4,33,0.0161703059912846,0.0161703059912846,1.35321913775965,1.32401853939635,1.16832726207945,1.15184680631955,1.53811101343985,1.49619027247316
500,4,34,0.0154353406277303,0.0154353406277303,1.351937539506,1.32226325040411,1.16729749776236,1.15032989393582,1.53657758124964,1.49419660687239
500,4,35,0.0147337805742497,0.0147337805742497,1.3625924366205,1.32173020665493,1.17766941841353,1.14974857501314,1.54751545482747,1.49371183829672
500,4,36,0.0140641075079441,0.0140641075079441,1.36393405185103,1.3229315228154,1.17909723503384,1.15120840129004,1.54877086866822,1.49465464434076
500,4,37,0.0134248721160342,0.0134248721160342,1.38017541873871,1.32598542011969,1.1958003745706,1.15386490040526,1.56455046290682,1.49810593983413
500,4,38,0.0128146909592429,0.0128146909592429,1.37774231914869,1.32823099389793,1.19282711812038,1.15569280230583,1.562657520177,1.50076918549003
500,4,39,0.0122322434777437,0.0122322434777437,1.37079306852005,1.32916957201936,1.18460402806906,1.15668215897039,1.55698210897103,1.50165698506832
500,4,40,0.011676269133192,0.011676269133192,1.36462182977613,1.33014596131415,1.17886460320246,1.15742284687124,1.55037905634981,1.50286907575707
500,4,41,0.0111455646806567,0.0111455646806567,1.33739555921683,1.32993178947235,1.14982987229408,1.1573721019202,1.52496124613957,1.50249147702451
500,4,42,0.0106389815645455,0.0106389815645455,1.33742750317023,1.32980232173318,1.14833611138408,1.15728296947464,1.52651889495638,1.50232167399173
500,4,43,0.0101554234328906,0.0101554234328906,1.33897207456779,1.33195054746021,1.14943406658634,1.15902708099684,1.52851008254924,1.50487401392358
500,4,44,0.00969384376461313,0.00969384376461313,1.33255353769692,1.33635561873662,1.14360223096646,1.16405318614169,1.52150484442739,1.50865805133155
500,4,45,0.00883266940191785,0.00883266940191785,1.32949022517093,1.33617474459742,1.14066939570527,1.16393889746188,1.51831105463659,1.50841059173297
500,4,46,0.00843121094580489,0.00843121094580489,1.33399011564656,1.33622515685568,1.14384185512292,1.16404189740656,1.52413837617021,1.50840841630479
500,4,47,0.00804799939610842,0.00804799939610842,1.33270630435503,1.3363346891128,1.14284702957169,1.16432860519077,1.52256557913837,1.50834077303484
500,4,48,0.00768220540277066,0.00768220540277066,1.33541035395282,1.33810907656146,1.14537017807251,1.16618674265061,1.52545052983312,1.51003141047232
500,5,1,0.213892555346125,0.213892555346125,1.27378353293715,1.2386420102127,1.08956576412646,1.05379010846333,1.45800130174785,1.42349391196206
500,5,2,0.177577357140994,0.177577357140994,1.28237321009893,1.24033999493623,1.09634689881538,1.05533979492521,1.46839952138247,1.42534019494724
500,5,3,0.169506192197023,0.169506192197023,1.27325661427186,1.24014170044369,1.08552234769794,1.05514341965409,1.46099088084578,1.42513998123329
500,5,4,0.154447729260881,0.154447729260881,1.28751743558742,1.24061209106171,1.09615718797398,1.05560375636136,1.47887768320087,1.42562042576206
500,5,5,0.140727018669123,0.140727018669123,1.30345958922901,1.24486727827782,1.11040407535826,1.05985303036184,1.49651510309975,1.42988152619379
500,5,6,0.134330758481233,0.134330758481233,1.3066111319298,1.24202984522366,1.11399676405214,1.05710033726717,1.49922549980746,1.42695935318016
500,5,7,0.128225218190474,0.128225218190474,1.31071205082953,1.23950946451017,1.11906038917382,1.05466113327538,1.50236371248523,1.42435779574497
500,5,8,0.122397184128844,0.122397184128844,1.31035574951726,1.23960162206877,1.11893802053079,1.05474002562227,1.50177347850374,1.42446321851527
500,5,9,0.106454828819287,0.106454828819287,1.31405647691899,1.23899419617112,1.1223074418508,1.05414448969326,1.50580551198719,1.42384390264897
500,5,10,0.101616292553651,0.101616292553651,1.3144992750695,1.23724669992962,1.12306755561506,1.05238718989901,1.50593099452394,1.42210620996023
500,5,11,0.0969976752287846,0.0969976752287846,1.31756603080137,1.23495149029295,1.12608701142485,1.05021670289183,1.50904505017788,1.41968627769407
500,5,12,0.0925889811894222,0.0925889811894222,1.30141311805238,1.21502681661189,1.11118803748661,1.0302246853698,1.49163819861814,1.39982894785397
500,5,13,0.0843636312864791,0.0843636312864791,1.30209322184344,1.21587819548485,1.11223121429673,1.0309422334376,1.49195522939015,1.4008141575321
500,5,14,0.0805291740428966,0.0805291740428966,1.29557326992555,1.21758996895977,1.10661654838478,1.03261745213896,1.48452999146633,1.40256248578059
500,5,15,0.0768689987988992,0.0768689987988992,1.30271861951361,1.21732231942028,1.11461708967035,1.03234977933278,1.49082014935686,1.40229485950778
500,5,16,0.0733751841686296,0.0733751841686296,1.30639722726817,1.21796613655105,1.11732366659224,1.03332651900975,1.4954707879441,1.40260575409234
500,5,17,0.0700401688054432,0.0700401688054432,1.3130750132464,1.22310695149921,1.12369129058296,1.03632035405436,1.50245873590985,1.40989354894406
500,5,18,0.0638179932475618,0.0638179932475618,1.30533978085418,1.20213349466845,1.11460757342902,1.01412351279133,1.49607198827933,1.39014347654557
500,5,19,0.0581485786172081,0.0581485786172081,1.31584027866377,1.20159783646891,1.12392766610687,1.01360051290814,1.50775289122067,1.38959516002967
500,5,20,0.0555056359761353,0.0555056359761353,1.31481541222035,1.20159815507671,1.12278816288011,1.01360066126791,1.50684266156058,1.3895956488855
500,5,21,0.0529828191570535,0.0529828191570535,1.31370461107586,1.19767502514375,1.12214358249927,1.00990358773688,1.50526563965246,1.38544646255062
500,5,22,0.0505746682559585,0.0505746682559585,1.32035782174835,1.19505874821778,1.12733234172505,1.00690852672232,1.51338330177166,1.38320896971324
500,5,23,0.0482759715299094,0.0482759715299094,1.32036584245591,1.19525949927238,1.12716628828696,1.00705473838438,1.51356539662486,1.38346426016037
500,5,24,0.0460817541177257,0.0460817541177257,1.31370109041592,1.19453936408483,1.12128603996394,1.00648076559643,1.50611614086791,1.38259796257323
500,5,25,0.0439872672733452,0.0439872672733452,1.31395266130863,1.19329103716416,1.12201516156779,1.00522191945136,1.50589016104947,1.38136015487696
500,5,26,0.0419879780885432,0.0419879780885432,1.31732657439819,1.19640488289924,1.12558620365877,1.00831241405392,1.50906694513761,1.38449735174456
500,5,27,0.0400795596827699,0.0400795596827699,1.31275922468869,1.19580235129889,1.12243816299714,1.008077452078,1.50308028638023,1.38352725051978
500,5,28,0.0382578818388738,0.0382578818388738,1.31119064470786,1.19455406527852,1.11992357619203,1.00643160133659,1.50245771322368,1.38267652922045
500,5,29,0.0365190020644478,0.0365190020644478,1.3346570178243,1.19455916250638,1.13895994834638,1.00643554231125,1.53035408730221,1.38268278270152
500,5,30,0.034859157059449,0.034859157059449,1.33338958188211,1.19419564562273,1.13698659724053,1.00622236572305,1.52979256652369,1.38216892552242
500,5,31,0.0332747545716295,0.0332747545716295,1.33353029353878,1.19444118196221,1.13689777180327,1.00647370663807,1.5301628152743,1.38240865728636
500,5,32,0.0317623656221503,0.0317623656221503,1.33317615347098,1.19373642646967,1.13772211260922,1.00583314445414,1.52863019433274,1.3816397084852
500,5,33,0.0303187170845524,0.0303187170845524,1.33275815828926,1.19382649086429,1.138250646894,1.00610824627857,1.52726566968452,1.38154473545
500,5,34,0.0289406846010263,0.0289406846010263,1.31987891492166,1.19720787439474,1.12667212959297,1.00904156265208,1.51308570025035,1.38537418613741
500,5,35,0.0276252858206466,0.0276252858206466,1.31987412750651,1.19728517195816,1.12635750215139,1.00910035761563,1.51339075286164,1.38546998630069
500,5,36,0.0251711315668185,0.0251711315668185,1.32033286077664,1.19462490148046,1.12652879287979,1.00598614362519,1.51413692867349,1.38326365933573
500,5,37,0.0240270647895386,0.0240270647895386,1.3173639235656,1.19425968200033,1.12403797725493,1.0058900717996,1.51068986987627,1.38262929220107
500,5,38,0.0229349976129679,0.0229349976129679,1.31988097424642,1.19420508347649,1.12557565923183,1.00583286118681,1.51418628926101,1.38257730576618
500,5,39,0.0218925665750014,0.0218925665750014,1.33459326461104,1.19642608182577,1.13804919401547,1.00795501883253,1.53113733520661,1.38489714481902
500,5,40,0.020897515636534,0.020897515636534,1.3326245490778,1.1980842954934,1.13614418950042,1.00951477453521,1.52910490865518,1.38665381645159
500,5,41,0.0199476912989201,0.0199476912989201,1.33043435239295,1.19902297777539,1.13378229683038,1.00930415524814,1.52708640795552,1.38874180030264
500,5,42,0.0190410379433509,0.0190410379433509,1.33148464345196,1.19812656308717,1.13375714449931,1.00844818784694,1.52921214240461,1.3878049383274
500,5,43,0.018175593382065,0.018175593382065,1.32676905329181,1.20018902538531,1.12829434136676,1.01035025577083,1.52524376521686,1.3900277949998
500,5,44,0.0173494846117632,0.0173494846117632,1.31139522007849,1.20221405236075,1.11295357391555,1.0120901582156,1.50983686624143,1.39233794650589
500,5,45,0.0158082042160374,0.0158082042160374,1.31512549526521,1.20219342265489,1.11702846127946,1.01206596797752,1.51322252925095,1.39232087733227
500,5,46,0.0150896969370136,0.0150896969370136,1.31576517829984,1.20232459484664,1.11685279121684,1.01141785024375,1.51467756538284,1.39323133944953
500,5,47,0.0144038469227212,0.0144038469227212,1.31643631667722,1.20340621453583,1.1175704514736,1.01261879614775,1.51530218188083,1.39419363292392
500,5,48,0.0137491698500768,0.0137491698500768,1.32238660896812,1.20351117182548,1.12296048507863,1.01272077349686,1.52181273285762,1.3943015701541
500,5,49,0.0131242488607722,0.0131242488607722,1.32269122571077,1.20460845316902,1.12342210732949,1.01383614057731,1.52196034409206,1.39538076576073
500,5,50,0.012527731494896,0.012527731494896,1.32017011577284,1.20486937264693,1.12055523047429,1.01457725387302,1.51978500107138,1.39516149142084
500,5,51,0.0119583267639268,0.0119583267639268,1.31475763201991,1.20348514158496,1.11552067060475,1.01357722871414,1.51399459343507,1.39339305445578
500,5,52,0.0114148023567642,0.0114148023567642,1.31667484941988,1.20640770501534,1.11503389491853,1.01618034359153,1.51831580392123,1.39663506643915
500,5,53,0.0108959819727492,0.0108959819727492,1.32447195443841,1.2075335275119,1.12281615486761,1.01727950578101,1.5261277540092,1.3977875492428
500,5,54,0.0104007427759029,0.0104007427759029,1.33307567823991,1.20595502789011,1.1312004071232,1.01542109590354,1.53495094935663,1.39648895987669
500,5,55,0.0099280129648748,0.0099280129648748,1.33770748530689,1.20413994576525,1.13414838488054,1.01398166660966,1.54126658573324,1.39429822492084
500,5,56,0.00947676945333992,0.00947676945333992,1.32621307241849,1.20182856289773,1.12201791783826,1.0117917029502,1.53040822699873,1.39186542284526
500,5,57,0.00904603565582563,0.00904603565582563,1.31725338577921,1.19580993576512,1.11253558870538,1.00485996256794,1.52197118285303,1.38675990896229
500,5,58,0.00863487937417628,0.00863487937417628,1.31344852799503,1.19768385671526,1.10845539112292,1.00632751032668,1.51844166486714,1.38904020310385
