"n","B","j","relax_lambda","proj_lambda","delta_lambda","psi_relax","psi_proj","psi_delta","se_relax_np","se_proj_np","se_delta_np","lower_relax_np","upper_relax_np","lower_proj_np","upper_proj_np","lower_delta_np","upper_delta_np","s0","s0.1","s0.2","s0.3","s0.4","s0.5","s0.6","s0.7","s0.8","lambda.min","lambda.min.1","lambda.min.2","lambda.min.3","lambda.min.4","lambda.min.5","lambda.min.6","lambda.min.7","lambda.min.8","se_relax_delta","se_proj_delta","se_delta_delta","lower_relax_delta","upper_relax_delta","lower_proj_delta","upper_proj_delta","lower_delta_delta","upper_delta_delta"
2000,54,1,0.0756052470152654,0.0756052470152654,0.0756052470152654,1.51702196622298,1.51333825445554,1.51332948027519,0.0625281959734143,0.0619338551385093,0.0619338780363589,1.39446670211509,1.63957723033088,1.39194789838406,1.63472861052701,1.39193907932393,1.63471988122645,0.050650586169699,0.0529881031946847,0.0529881278702739,1.41774681733037,1.61629711511559,1.40948157219395,1.61719493671712,1.40947274964945,1.61718621090093,0.0493635916190759,0.0506402641391492,0.0518317740975292,1.4202693266496,1.61377460579637,1.4140833367428,1.61259317216827,1.41173920304403,1.61491975750635,0.062246471402135,0.0617191777562882,0.0617191982125646,1.3950188822748,1.63902505017117,1.39236866605321,1.63430784285786,1.39235985177856,1.63429910877182
2000,54,2,0.0327277065926401,0.0327277065926401,0.0327277065926401,1.51702196622298,1.51333747808296,1.51333032474255,0.0632019386711103,0.0619338596840421,0.0619338768370986,1.39314616642761,1.64089776601836,1.39194711310224,1.63472784306369,1.39193992614184,1.63472072334327,0.0508723673695955,0.0531406811758294,0.0531407716938526,1.41731212617858,1.61673180626739,1.40918174297834,1.61749321318759,1.4091744122226,1.6174862372625,0.0494961703532963,0.0510274891324448,0.0510274970549109,1.42000947233052,1.61403446011544,1.41332359938337,1.61335135678256,1.41331643051493,1.61334421897018,0.063075900497109,0.061883751059792,0.0618837656482993,1.39339320124865,1.64065073119732,1.39204532600577,1.63462963016016,1.39203814407189,1.63462250541322
2000,55,1,0.0487776074803126,0.0487776074803126,0.0487776074803126,1.40813295173073,1.41180014717144,1.41179182554291,0.0608020988478278,0.0607807702334755,0.0607807745016451,1.28896083798899,1.52730506547247,1.29266983751383,1.53093045682905,1.29266150751968,1.53092214356613,0.0500779216168885,0.0503373498415681,0.050337243957416,1.30998022536163,1.50628567809983,1.31313894148197,1.51046135286092,1.31313082738637,1.51045282369944,0.0485571618130162,0.0482924226176914,0.0482922930711521,1.31296091457722,1.50330498888424,1.31714699884077,1.50645329550212,1.31713893112345,1.50644471996237,0.0607233254929372,0.0607241288076277,0.0607241297710326,1.28911523376457,1.52715066969689,1.29278085470849,1.53081943963439,1.29277253119168,1.53081111989413
2000,55,2,0.0211146618644644,0.0211146618644644,0.0211146618644644,1.40813295173073,1.41180149447035,1.41179192358754,0.0609725984071869,0.0607807446757626,0.0607807727417354,1.28862665885264,1.52763924460882,1.29267123490586,1.53093175403484,1.29266160901374,1.53092223816134,0.0501135723227289,0.0505296429527777,0.0505296281210641,1.30991034997818,1.50635555348328,1.31276339428291,1.51083959465779,1.31275385247025,1.51082999470482,0.0471381037966483,0.0481174116099194,0.0501247093990398,1.3157422682893,1.50052363517216,1.31749136771491,1.50611162122579,1.31354749316542,1.51003635400966,0.0609038019966461,0.0607643806935708,0.0607644041101979,1.2887614998173,1.52750440364416,1.29270330831095,1.53089968062975,1.29269369153155,1.53089015564353
2000,56,1,0.072447670242733,0.072447670242733,0.072447670242733,1.52276977439494,1.53742327461541,1.53741209659516,0.0594994257598436,0.0592407917309453,0.0592407878684935,1.40615089990564,1.63938864888423,1.42131132282276,1.65353522640806,1.42130015237292,1.65352404081741,0.0483705728713349,0.0505643257799303,0.0505643940381917,1.42796345156712,1.61757609722275,1.43831719608675,1.63652935314407,1.43830588428031,1.63651830891002,0.0468902646315165,0.0504257744184402,0.0499492503991438,1.43086485571717,1.61467469307271,1.43858875675527,1.63625779247555,1.43951156581284,1.63531262737749,0.0593565644181833,0.059128174774374,0.059128171467573,1.4064309081353,1.63910864065458,1.42153205205764,1.65331449717318,1.42152088051872,1.65330331267161
2000,56,2,0.0313608669851416,0.0313608669851416,0.0313608669851416,1.52276977439493,1.5374246454032,1.53741239347612,0.0597444117335673,0.0592408065184733,0.0592407888764349,1.40567072739714,1.63986882139273,1.42131266462699,1.65353662617941,1.42130044727831,1.65352433967394,0.04830489376879,0.0506452629624599,0.0506453397898469,1.42809218260811,1.61744736618176,1.43815992999678,1.63668936080962,1.43814752748802,1.63667725946422,0.0445445419673214,0.0484916717138456,0.0484917271468172,1.43546247213898,1.61007707665088,1.44238096884406,1.63246832196234,1.44236860826836,1.63245617868389,0.05951266350779,0.0590477751455415,0.0590477600990402,1.40612495391967,1.6394145948702,1.42169100611794,1.65315828468846,1.42167878368201,1.65314600327024
2000,57,1,0.0485193174573555,0.0485193174573555,0.0485193174573555,1.56051789055492,1.55407267726324,1.55406692872716,0.0585808923673285,0.0584794370183094,0.0584794495399465,1.44569934151496,1.67533643959489,1.43945298070735,1.66869237381912,1.43944720762887,1.66868664982546,0.0488348200502417,0.0498681593049199,0.0498681515350867,1.46480164325645,1.6562341378534,1.4563310850256,1.65181426950088,1.45632535171839,1.65180850573593,0.0473148694053095,0.0478400949010626,0.0480104012370609,1.46778074652052,1.65325503458933,1.46030609125716,1.64783926326932,1.45996654230252,1.6481673151518,0.0585721020457283,0.0584707183864087,0.0584707306335449,1.44571657054529,1.67531921056455,1.43947006922588,1.6686752853006,1.43946429668541,1.66866956076891
2000,57,2,0.0210028542793978,0.0210028542793978,0.0210028542793978,1.56051789055492,1.55406938253486,1.55406692988473,0.0587076335156099,0.0584794550268846,0.05847944959205,1.44545092886433,1.67558485224552,1.43944965068217,1.66868911438756,1.43944720868431,1.66868665108515,0.0487010221237046,0.0501170414213162,0.050117306481528,1.46506388719246,1.65597189391738,1.45583998134908,1.65229878372064,1.45583700918094,1.65229685058853,0.0460114666939077,0.0480324780295378,0.0481926716385067,1.47033541583486,1.65070036527498,1.45992572559697,1.64821303947276,1.45960929347326,1.64852456629621,0.0586888608050345,0.0584672785800452,0.0584672736467602,1.44548772337705,1.67554805773279,1.43947351651798,1.66866524855175,1.43947107353708,1.66866278623238
2000,58,1,0.0669966604617363,0.0669966604617363,0.0669966604617363,1.45543410937292,1.43091855317184,1.43177483251981,0.0598324108855417,0.0594430200233581,0.0594431199806293,1.33816258403726,1.57270563470858,1.31441023392606,1.54742687241762,1.31526631735778,1.54828334768185,0.0487693932047914,0.0502742316876744,0.0502744983849926,1.35984609869153,1.55102212005431,1.332381059064,1.52945604727968,1.33323681568523,1.5303128493544,0.047269820357108,0.0500597338545975,0.0500974489838009,1.36278526147299,1.54808295727285,1.33280147481683,1.52903563152685,1.33358383251156,1.52996583252806,0.0595870728229795,0.0592472850404667,0.0592473278802234,1.33864344663988,1.57222477210596,1.31479387449253,1.54704323185116,1.31565006987457,1.54789959516505
2000,58,2,0.0290012549768632,0.0290012549768632,0.0290012549768632,1.45543410937292,1.43092078649159,1.43092610371659,0.0601163110927607,0.0594430201124865,0.0594429952800073,1.33760613963111,1.57326207911473,1.31441246707112,1.54742910591207,1.31441783296778,1.54743437446541,0.0486738601981952,0.0506012263398689,0.050601224410087,1.36003334338446,1.55083487536138,1.33174238286545,1.53009919011774,1.33174770387282,1.53010450356037,0.046404713178744,0.048096173873068,0.047661896890193,1.36448087154258,1.54638734720326,1.33665228570038,1.52518928728281,1.33750878581182,1.52434342162137,0.0598858448954869,0.0592411082770422,0.0592410887207847,1.33805785337777,1.57281036536807,1.31480821426859,1.5470333587146,1.31481356982386,1.54703863760933
2000,59,1,0.0467195211881855,0.0467195211881855,0.0467195211881855,1.50473122305779,1.4972949320948,1.4964457185521,0.0596641119417557,0.0596227854782166,0.0596227349988323,1.38778956365195,1.62167288246364,1.38043427255749,1.6141555916321,1.37958515795439,1.61330627914981,0.0486496383890931,0.050160693894154,0.0501607855556187,1.40937793181517,1.60008451430042,1.39897997206225,1.59560989212734,1.39813057886309,1.59476085824111,0.0463115242926432,0.0483828971167562,0.0496882598692944,1.41396063544421,1.59550181067137,1.40246445374595,1.59212541044364,1.39905672920828,1.59383470789592,0.0597085639940501,0.0596654900487894,0.0596654445921773,1.38770243762946,1.62176000848613,1.38035057159917,1.61423929259042,1.37950144715143,1.61338998995277
2000,59,2,0.0202237654390157,0.0202237654390157,0.0202237654390157,1.50473122305779,1.49729487758144,1.49728346143561,0.0598729063985452,0.0596227738115206,0.059622731230646,1.38738032651665,1.62208211959894,1.38043424091086,1.61415551425202,1.38042290822355,1.61414401464768,0.0487059397894192,0.0503802238119769,0.0503803337567125,1.40926758107053,1.60019486504506,1.39854963890997,1.59604011625292,1.39853800727246,1.59602891559877,0.0466612691189374,0.0483830327731312,0.0483831369987626,1.41327513558468,1.59618731053091,1.40246413334611,1.59212562181678,1.40245251291804,1.59211440995319,0.0599281111613613,0.059691837414166,0.0596917949532512,1.38727212518153,1.62219032093406,1.38029887624968,1.61429087891321,1.38028754332724,1.61427937954399
2000,60,1,0.0572726569498051,0.0572726569498051,0.0572726569498051,1.53911876918241,1.53148352918108,1.53149056666921,0.0585815245802211,0.0584552140456019,0.058455212862784,1.42429898100518,1.65393855735965,1.4169113096517,1.64605574871046,1.41691834945816,1.64606278388027,0.0490399908222558,0.050160605859023,0.0501606711941777,1.44300038717079,1.63523715119404,1.4331687416974,1.62979831666477,1.43317565112862,1.6298054822098,0.0483301298963356,0.0494284351688016,0.0494284987517487,1.4443917145856,1.63384582377923,1.43460379625023,1.62836326211193,1.43461070911578,1.62837042422264,0.0585425623465304,0.0584214820111497,0.0584214809400318,1.42437534698321,1.65386219138161,1.41697742443923,1.64598963392293,1.41698446402675,1.64599666931167
2000,60,2,0.0247919659869069,0.0247919659869069,0.0247919659869069,1.53911876918241,1.53148557954093,1.53149051657263,0.0588798904882813,0.0584552251177897,0.0584552115292349,1.42371418382538,1.65452335453944,1.41691333831006,1.6460578207718,1.41691830197533,1.64606273116993,0.0490379563898592,0.0503707716747694,0.0503707981810185,1.44300437465829,1.63523316370654,1.43275886705838,1.63021229202348,1.43276375213783,1.63021728100742,0.0472288462073044,0.0477960549166284,0.0487971554264613,1.4465502306161,1.63168730774873,1.43780531190434,1.62516584717752,1.43584809193676,1.62713294120849,0.0588249036942491,0.0584105206158741,0.0584105077245329,1.42382195794169,1.65441558042314,1.41700095913382,1.64597019994804,1.41700592143254,1.64597511171271
2000,61,1,0.057411454546488,0.057411454546488,0.057411454546488,1.41563875107436,1.42317358969911,1.42316531526066,0.059693500284025,0.0596277658690725,0.0596277837421143,1.29863949051767,1.53263801163104,1.30630316859572,1.54004401080249,1.30629485912612,1.54003577139521,0.0488716847744577,0.0500419045523329,0.050041895285005,1.31985024891642,1.51142725323229,1.32509145677653,1.52125572262168,1.32508320050205,1.52124743001927,0.0485524214535404,0.0498394514846735,0.0498237899884286,1.32047600502542,1.5108014971233,1.32548826478915,1.52085891460907,1.32551068688334,1.52081994363798,0.0596484969167088,0.0595793228195732,0.0595793406756243,1.29872769711761,1.53254980503111,1.30639811697274,1.53994906242547,1.30638980753644,1.53994082298489
2000,61,2,0.0248520481531497,0.0248520481531497,0.0248520481531497,1.41563875107436,1.42317132383898,1.42316535669362,0.0597686383066674,0.059627748967622,0.0596277825940825,1.29849221999329,1.53278528215543,1.30630093586244,1.54004171181552,1.30629490280922,1.54003581057802,0.0487847000564111,0.0501913719510819,0.0501913806396159,1.32002073896379,1.51125676318492,1.32479623481486,1.5215464128631,1.32479025063997,1.52154046274727,0.0473754128391461,0.0485846901946026,0.0485846211426962,1.32278294190963,1.50849456023908,1.32794533105756,1.5183973166204,1.32793949925394,1.51839121413331,0.0597379766292584,0.059600739337769,0.059600772821775,1.29855231688101,1.5327251852677,1.30635387473695,1.53998877294101,1.30634784196294,1.5399828714243
2000,62,1,0.0368344336238012,0.0368344336238012,0.0368344336238012,1.49044256912591,1.4828784197227,1.48372186112987,0.0598123342313557,0.0591398018135596,0.0591397884566963,1.37321039403245,1.60767474421937,1.36696440816813,1.59879243127728,1.36780787575474,1.59963584650499,0.0500568323010031,0.0504479711687887,0.0504478727677639,1.39233117781594,1.58855396043587,1.38400039623188,1.58175644321353,1.38484403050505,1.58259969175469,0.0479163890431128,0.0477093255133706,0.0479420252174227,1.39652644660141,1.58435869165041,1.3893681417165,1.57638869772891,1.38975549170372,1.57768823055602,0.0597072537139349,0.059056801826793,0.0590567694952806,1.3734163518466,1.60746878640522,1.36712708814219,1.59862975130322,1.36797059291912,1.59947312934062
2000,62,2,0.0159447470081335,0.0159447470081335,0.0159447470081335,1.49044256912591,1.48287605972798,1.48288373600135,0.05985963539591,0.0591398147119556,0.0591397700202452,1.37311768374992,1.60776745450189,1.36696202289255,1.59879009656341,1.36696978676167,1.59879768524103,0.0496869524937626,0.0506852447020901,0.0506849732030165,1.39305614223813,1.58782899601368,1.38353298011188,1.58221913934408,1.38354118852344,1.58222628347927,0.047454454456524,0.0479420996263843,0.0479419812869313,1.39743183839112,1.58345329986069,1.38890954446027,1.57684257499569,1.38891745267897,1.57685001932374,0.0597990125560531,0.0590876518400402,0.0590876073399825,1.37323650451604,1.60764863373577,1.3670642621215,1.59868785733446,1.36707202561499,1.59869544638772
2000,63,1,0.0510839716116841,0.0510839716116841,0.0510839716116841,1.36619169079214,1.35676754891046,1.35677710712881,0.0594085465455296,0.0592216277402495,0.0592216266736665,1.2497509395629,1.48263244202137,1.24069315853957,1.47284193928135,1.24070271884843,1.4728514954092,0.0477881391022746,0.049158473487703,0.0491584407661773,1.27252693815168,1.45985644343259,1.26041694087456,1.45311815694636,1.26042656322711,1.45312765103052,0.0460843903332672,0.04865175741839,0.048603502931339,1.27586628573893,1.45651709584534,1.26141010437042,1.4521249934505,1.26151424138339,1.45203997287424,0.0593426772633954,0.059156136988562,0.0591561351643536,1.24988004335588,1.48250333822839,1.24082152041288,1.47271357740804,1.24083108220668,1.47272313205095
2000,63,2,0.0221130318396604,0.0221130318396604,0.0221130318396604,1.36619169079214,1.35676802069628,1.3567769559819,0.0596013893336621,0.0592216625639959,0.059221623882781,1.24937296769816,1.48301041388611,1.24069356207084,1.47284247932171,1.24070257317165,1.47285133879215,0.0478211267643507,0.0495252982654721,0.0495142730057212,1.27246228233401,1.45992109925026,1.25969843609595,1.4538376052966,1.25972898089069,1.45382493107312,0.0464848671160192,0.0470225575275319,0.0470224904206529,1.27508135124474,1.45730203033953,1.26460380794231,1.44893223345024,1.26461287475742,1.44894103720638,0.0595471656643347,0.0591615912298264,0.0591615519747886,1.24947924609004,1.48290413549423,1.24081130188582,1.47272473950674,1.24082031411132,1.47273359785249
2000,64,1,0.0672851524500502,0.0672851524500502,0.0672851524500502,1.48481113647108,1.49729036951965,1.49814874904984,0.0597354973700539,0.0596682132734856,0.0596681442397498,1.36772956162578,1.60189271131639,1.38034067150362,1.61424006753568,1.38119918633993,1.61509831175975,0.0481116359432834,0.0503357249084523,0.0503354930958541,1.39051233002225,1.57910994291992,1.39863234869908,1.59594839034021,1.39949118258197,1.59680631551771,0.0472002177321154,0.0496251525046189,0.0494826051971282,1.39229870971614,1.57732356322603,1.4000250706106,1.5945556684287,1.40116284286347,1.59513465523621,0.0596908598146899,0.0596139075511265,0.0596138291745896,1.36781705123429,1.60180522170787,1.38044711071944,1.61413362831986,1.38130564386764,1.61499185423203
2000,64,2,0.0291261362717548,0.0291261362717548,0.0291261362717548,1.48481113647108,1.49728741894056,1.4981493682533,0.0600922897806551,0.0596682327548615,0.0596681391103297,1.367030248501,1.60259202444117,1.38033768274103,1.61423715514009,1.38119981559705,1.61509892090955,0.0481807306028975,0.0505936346543113,0.0505934830163357,1.3903769044894,1.57924536845276,1.39812389501811,1.59645094286301,1.39898614154128,1.59731259496532,0.0457392574355106,0.0501554980391961,0.0500843809049855,1.39516219189748,1.57446008104468,1.39898264278374,1.59559219509739,1.39998398167953,1.59631475482707,0.059954939403618,0.0595629742235999,0.0595628422223175,1.36729945523999,1.60232281770217,1.38054398946231,1.61403084841882,1.38140619749756,1.61489253900904
2000,65,1,0.0697953110177443,0.0697953110177443,0.0697953110177443,1.5057402342332,1.48868805601159,1.48784851736815,0.0600668154929425,0.0600865520343421,0.0600866082365323,1.38800927586704,1.62347119259937,1.37091841402428,1.6064576979989,1.37007876522455,1.60561826951175,0.0485254357600652,0.0501127040019996,0.0501128203842245,1.41063038014348,1.60085008832293,1.39046715616767,1.58690895585551,1.38962738941507,1.58606964532123,0.0477374015192685,0.0495570287494509,0.0495069925505575,1.41217492725544,1.59930554121097,1.39155627966267,1.58581983236051,1.39081481196906,1.58488222276724,0.0600204752693345,0.0600485503708599,0.0600486128061249,1.38810010270531,1.6233803657611,1.3709928972847,1.60638321473847,1.37015323626815,1.60554379846815
2000,65,2,0.0302127239934761,0.0302127239934761,0.0302127239934761,1.5057402342332,1.48868556535297,1.48784813848765,0.060123109142495,0.0600865603753472,0.0600866039110889,1.38789894031391,1.62358152815249,1.37091590701729,1.60645522368865,1.37007839482192,1.60561788215338,0.0484823312580057,0.0504071081776334,0.0504071114177147,1.41071486496751,1.60076560349889,1.38988763332481,1.58748349738113,1.38905020010893,1.58664607686637,0.0455306545162728,0.0498843762066898,0.0502916480642672,1.41650015138131,1.5949803170851,1.39091218798786,1.58645894271808,1.38927650828169,1.58641976869361,0.0601705550635556,0.0601406137649765,0.0601406448028781,1.38780594630863,1.62367452215777,1.37080996237362,1.60656116833232,1.36997247467401,1.60572380230129
2000,66,1,0.0641805752011988,0.0641805752011988,0.0641805752011988,1.56850144725016,1.57289618589883,1.57289022024025,0.0596638266854485,0.0593973476422922,0.0593973462473805,1.45156034694668,1.68544254755364,1.45647738451993,1.68931498727772,1.45647142159539,1.68930901888512,0.047772114497446,0.0494222502168133,0.049422256023629,1.47486810283516,1.66213479166515,1.47602857547387,1.66976379632378,1.47602259843394,1.66975784204657,0.0450638454991337,0.0474365342102018,0.0481455388708717,1.48017631007186,1.65682658442846,1.47992057884683,1.66587179295082,1.47852496405334,1.66725547642716,0.0596848105406727,0.0594178918227526,0.0594178917491304,1.45151921859044,1.68548367590988,1.45643711792623,1.68935525387142,1.45643115241196,1.68934928806855
2000,66,2,0.0277822388928589,0.0277822388928589,0.0277822388928589,1.56850144725016,1.57290026332646,1.57289023205518,0.0598588820323752,0.059397327710063,0.0593973449951233,1.4511780384667,1.68582485603361,1.45648150101473,1.68931902563818,1.45647143586474,1.68930902824563,0.0477675567092836,0.0496250546011988,0.0496253299483044,1.47487703609996,1.66212585840035,1.47563515630811,1.67016537034481,1.47562458535651,1.67015587875386,0.0446603824560487,0.0481823826923695,0.0476229375412646,1.4809670976363,1.65603579686401,1.47846279324941,1.6673377334035,1.47954927447431,1.66623118963606,0.0598746396112872,0.0594145492782172,0.0594145674857548,1.45114715361203,1.68585574088828,1.45644774674115,1.68935277991176,1.4564376797831,1.68934278432726
2000,67,1,0.0442620143012453,0.0442620143012453,0.0442620143012453,1.45171619204096,1.43462069031814,1.43462948962489,0.0583291620220496,0.0580863259887229,0.0580863342052943,1.33739103447774,1.56604134960417,1.32077149138024,1.54846988925604,1.32078027458251,1.54847870466727,0.0478072856560451,0.0490904230499645,0.0490903246679383,1.35801391215511,1.54541847192681,1.33840346114021,1.53083791949607,1.33841245327573,1.53084652597405,0.0441722703277299,0.0470301539064526,0.0459069997295694,1.36513854219861,1.53829384188331,1.34244158866149,1.52679979197479,1.34465177015493,1.52460720909485,0.058305486226294,0.0580563840558129,0.0580563916444012,1.33743743903742,1.56599494504449,1.32083017756875,1.54841120306753,1.32083896200186,1.54842001724792
2000,67,2,0.0191599693729975,0.0191599693729975,0.0191599693729975,1.45171619204096,1.43461927028094,1.43462945119577,0.0591438055485084,0.0580863473917769,0.0580863362351238,1.33579433316588,1.56763805091603,1.32077002939306,1.54846851116882,1.32078023217493,1.54847867021661,0.0480447217791146,0.0494554710184525,0.0494549957656185,1.35754853735389,1.54588384672802,1.33768654708477,1.53155199347711,1.33769765949516,1.53156124289638,0.0450921355362847,0.0491370776390587,0.0491599498927331,1.36333560638984,1.54009677769207,1.33831059810838,1.5309279424535,1.33827594940601,1.53098295298553,0.0591082707957505,0.0580552371972066,0.0580552252204441,1.33586398128129,1.56756840280063,1.32083100537442,1.54840753518747,1.3208412097637,1.54841769262784
2000,68,1,0.0507139972630676,0.0507139972630676,0.0507139972630676,1.44540492200058,1.43610142129298,1.43609577104368,0.0585022249500556,0.0583750013519593,0.0583750082952445,1.33074056109847,1.56006928290269,1.32168641864314,1.55051642394282,1.321680754785,1.55051078730236,0.0479825480354489,0.0491295802565475,0.0491295915291783,1.3513591278511,1.53945071615006,1.33980744399015,1.53239539859581,1.33980177164649,1.53238977044087,0.0449808969879737,0.0475767430986813,0.0487234398113177,1.35724236390416,1.53356748009701,1.34285100481957,1.5293518377664,1.3405978290135,1.53159371307386,0.0584165439037953,0.0582985347995498,0.0582985398162019,1.33090849594914,1.55990134805202,1.32183629308586,1.5503665495001,1.32183063300392,1.55036090908343
2000,68,2,0.0219528787761319,0.0219528787761319,0.0219528787761319,1.44540492200058,1.436099782603,1.43609605626281,0.0590041056073484,0.058374994555158,0.0583750069444189,1.32975687501018,1.56105296899099,1.32168479327489,1.55051477193111,1.32168104265175,1.55051106987387,0.0482441214624193,0.0492882983446601,0.0492883304474875,1.35084644393424,1.53996340006693,1.33949471784746,1.53270484735853,1.33949092858574,1.53270118393989,0.0467256473627084,0.0465085979640559,0.0467304004156894,1.35382265316968,1.53698719083149,1.34494293059345,1.52725663461255,1.34450447144806,1.52768764107756,0.0589293790060983,0.0583256994222975,0.0583257103448335,1.32990333914863,1.56090650485254,1.3217814117353,1.5504181534707,1.32177766398694,1.55041444853868
2000,69,1,0.0877635185491346,0.0877635185491346,0.0877635185491346,1.50727403965464,1.50010696819585,1.500096061561,0.058870050605078,0.0588192431078173,0.0588192439111807,1.39188874046868,1.62265933884059,1.38482125170453,1.61539268468718,1.38481034349508,1.61538177962691,0.0482513794998555,0.0499970587107255,0.0499969777000473,1.41270133583492,1.60184674347435,1.40211273312283,1.59810120326888,1.40210198526891,1.59809013785309,0.0478287537069948,0.0494709246970063,0.049470846318299,1.41352968238893,1.60101839692035,1.40314395578972,1.59706998060199,1.40313320277713,1.59705892034486,0.0588671089775873,0.0588103262361239,0.0588103281279502,1.39189450605857,1.62265357325071,1.38483872877305,1.61537520761866,1.38482781843022,1.61536430469178
2000,69,2,0.0379907320987109,0.0379907320987109,0.0379907320987109,1.50727403965464,1.50010516655299,1.50009616665031,0.0588476814403456,0.0588192207590295,0.058819247606995,1.39193258403156,1.62261549527771,1.38481949386529,1.61539083924069,1.3848104413406,1.61538189196002,0.0480921107160088,0.0500727460034249,0.0500726768463473,1.41301350265126,1.60153457665801,1.40196258438627,1.5982477487197,1.40195372003147,1.59823861326915,0.0473775585578575,0.0496952910723046,0.0491651430870762,1.41441402488124,1.60013405442804,1.40270239605127,1.5975079370547,1.40373248619964,1.59645984710098,0.0587897146334423,0.0587494167885056,0.0587494434577224,1.39204619897309,1.62250188033618,1.38495630964752,1.61525402345846,1.38494725747317,1.61524507582745
2000,70,1,0.0674490580881465,0.0674490580881465,0.0674490580881465,1.58593871266442,1.59425510389969,1.59424655554937,0.0584583615380653,0.0584140444920699,0.0584140462663253,1.47136032404981,1.70051710127903,1.47976357669523,1.70874663110415,1.47975502486737,1.70873808623137,0.0489646760618455,0.050500250587527,0.0505001645613078,1.4899679475832,1.68190947774564,1.49527461274814,1.69323559505124,1.49526623300921,1.69322687808953,0.0486900636974987,0.0499968616339804,0.049711387929354,1.49050618781732,1.68137123751152,1.49626125509709,1.69224895270229,1.49681223520784,1.6916808758909,0.0583580114874461,0.0583115994897792,0.0583116015589411,1.47155701014903,1.70032041517982,1.47996436889972,1.70854583889966,1.47995581649384,1.70853729460489
2000,70,2,0.0291970871097491,0.0291970871097491,0.0291970871097491,1.58593871266442,1.59425534840834,1.5942466421899,0.0586424332749772,0.0584140402373861,0.0584140466053482,1.47099954344547,1.70087788188338,1.47976382954307,1.70874686727362,1.47975511084341,1.70873817353638,0.0487419339722337,0.0506674299502281,0.0506673649351139,1.49040452207884,1.68147290325,1.4949471857059,1.69356351111079,1.49493860691707,1.69355467746272,0.0470182258654991,0.0483438507199829,0.0487062173788426,1.49378298996804,1.6780944353608,1.49950140099718,1.68900929581951,1.49878245612736,1.68971082825243,0.0585532357390308,0.0583334878391318,0.0583334952973065,1.47117437061592,1.70070305471292,1.47992171224365,1.70858898457304,1.47991299140717,1.70858029297262
2000,71,1,0.0535716187860195,0.0535716187860195,0.0535716187860195,1.45534236815004,1.46725966849279,1.46724744198059,0.0617514952445362,0.0612953294486074,0.0612952842477179,1.33430943747075,1.57637529882933,1.34712082277352,1.58739851421206,1.34710868485506,1.58738619910611,0.0500704268416632,0.0511372919366325,0.0511374723552618,1.35720433154038,1.5534804047597,1.36703057629699,1.56748876068859,1.36701799616427,1.5674768877969,0.0473442120891471,0.0499188671150763,0.0499189549560916,1.36254771245531,1.54813702384477,1.36941868894724,1.56510064803834,1.36940629026665,1.56508859369453,0.0617142692858096,0.0612662460628301,0.0612662021052144,1.33438240034985,1.57630233595023,1.34717782620964,1.58734151077593,1.34716568585437,1.58732919810681
2000,71,2,0.0231898749165863,0.0231898749165863,0.0231898749165863,1.45534236815004,1.46725609605044,1.4664252415438,0.0617184461833731,0.0612953123590906,0.0612952918925184,1.33437421363063,1.57631052266945,1.34711728382662,1.58739490827426,1.34628646943447,1.58656401365314,0.0497312524667625,0.0513212849832612,0.0513211258921484,1.35786911331519,1.55281562298489,1.36666637748325,1.56784581461763,1.36583583479519,1.56701464829241,0.0473796749438571,0.0499207996708948,0.0492948287629813,1.36247820526008,1.54820653104,1.36941132869549,1.56510086340539,1.36980737716836,1.56304310591925,0.0616901980781507,0.0612708507688245,0.0612708224229785,1.33442957991686,1.57625515638321,1.34716522854354,1.58734696355734,1.34633442959476,1.58651605349284
2000,72,1,0.0610178433766696,0.0610178433766696,0.0610178433766696,1.56478421986445,1.56729958509191,1.5673068417319,0.0600548315236856,0.0596393661089601,0.0596393474553481,1.44707675007802,1.68249168965087,1.45040642751835,1.68419274266547,1.45041372071941,1.68419996274438,0.0483221572782511,0.0507636336429949,0.0507637103527131,1.47007279159907,1.65949564812982,1.46780286315164,1.66679630703218,1.46780996944058,1.66680371402321,0.0455490352043898,0.050280436209697,0.0503210864057232,1.47550811086384,1.65406032886505,1.4687499301209,1.66584924006292,1.46867751237668,1.66593617108711,0.0599976044502309,0.0596217388444294,0.0596217209909955,1.44718891514199,1.6823795245869,1.45044097695683,1.68415819322699,1.45044826858955,1.68416541487425
2000,72,2,0.0264131677864118,0.0264131677864118,0.0264131677864118,1.56478421986445,1.5672983440355,1.56730637128414,0.0602894093021944,0.0596393664017561,0.0596393509323367,1.44661697763215,1.68295146209675,1.45040518588806,1.68419150218294,1.45041324345676,1.68419949911152,0.0484132688114864,0.050928283830621,0.0509283197524645,1.46989421299394,1.65967422673496,1.46747890772748,1.66711778034352,1.46748686456931,1.66712587799898,0.0457470929680017,0.0504999786511313,0.0503851879758179,1.47511991764716,1.65444852208173,1.46831838587928,1.66627830219172,1.46855140285154,1.66606133971675,0.0602678359647024,0.0596103407927902,0.0596103260277297,1.44665926137363,1.68290917835527,1.45046207608163,1.68413461198937,1.45047013226979,1.6841426102985
