"n","B","j","delta_lambda","kappa_IM","psi_delta","se_delta","lower_delta","upper_delta"
2000,163,1,0.273790481929824,785082.315965664,2.15412339685022,0.145777043921132,1.8684003907648,2.43984640293563
2000,164,1,0.840173732874505,5665.34840602359,1.53672855666454,0.0863748160654905,1.36743391717618,1.7060231961529
2000,165,1,0.53886086102146,121927.335881773,1.55864340620889,0.0821063474572356,1.39771496519271,1.71957184722507
2000,166,1,0.609694624435781,61718.5473339506,1.38934419889562,0.086164197974744,1.22046237086512,1.55822602692612
2000,167,1,0.645459807252399,14554.2383054685,1.57266623431719,0.0881497681276807,1.39989268878694,1.74543977984745
2000,168,1,0.591779353069173,15.1244229096887,1.37988951582125,0.0853625008841078,1.2125790140884,1.5472000175541
2000,169,1,0.514695990682244,49.4157891664044,1.56488268049388,0.0864582766815949,1.39542445819795,1.7343409027898
2000,170,1,0.449550109228606,81077.1503668744,1.48360226233784,0.080548363998724,1.32572746890034,1.64147705577534
2000,171,1,0.553204663278381,4461096.34347455,1.41905602380471,0.0850899691258354,1.25227968431808,1.58583236329135
2000,172,1,0.566646807215443,919.515541277121,1.49776579499077,0.0840361535051009,1.33305493412078,1.66247665586077
2000,173,1,0.510806241314256,95416.2798917999,1.51554509380277,0.0803530700655391,1.35805307647431,1.67303711113122
2000,174,1,0.201105935570845,23816940.9024581,2.08322518316439,0.130490860837596,1.82746309592271,2.33898727040608
2000,175,1,0.449059681103193,529596.297439844,1.66296794633798,0.0879730392655221,1.49054078937756,1.83539510329841
2000,176,1,0.550203180539638,38567.9772692043,1.494667221848,0.0833116234843555,1.33137643981867,1.65795800387734
2000,177,1,0.662304369796604,5744.2341340813,1.62935262347584,0.0888191764739161,1.45526703758697,1.80343820936472
2000,178,1,0.231233581596553,196168.593039257,2.4211435210808,0.139066290436128,2.14857359182599,2.69371345033561
2000,179,1,0.565159653265732,1137.63547959216,1.59583535875729,0.0843316514672128,1.43054532188156,1.76112539563303
2000,180,1,0.822466545362369,11009.7362119208,1.46832072224264,0.0872438877799712,1.2973227021939,1.63931874229139
2000,181,1,0.461485242794677,77833.5863461361,1.41767602977323,0.0833071018765551,1.25439411009519,1.58095794945128
2000,182,1,0.418523474091778,169922.896246478,1.95352501012206,0.103131611698184,1.75138705119362,2.1556629690505
2000,183,1,0.809716709036426,13.0895981429966,1.45607940196574,0.0922060163628714,1.27535560989452,1.63680319403697
2000,184,1,0.735789920584116,29902.8065056538,1.4769891141178,0.0903701928344691,1.29986353616224,1.65411469207336
2000,185,1,0.622026602184209,25136.8376686018,1.55157111037041,0.0819361630065938,1.39097623087749,1.71216598986334
2000,186,1,0.524735132554966,60171.7449981054,1.76103687947365,0.0957974280870746,1.57327392042299,1.94879983852432
2000,187,1,0.773984346282285,5451.79993634443,1.59886321990387,0.0799375799124347,1.4421855632755,1.75554087653224
2000,188,1,0.486317068060565,57.77413025077,1.51967967403077,0.0853379283811275,1.35241733440376,1.68694201365778
2000,189,1,0.35264388134919,301647.307131877,1.77563123898461,0.0862286327744524,1.60662311874669,1.94463935922254
2000,190,1,0.462956099608597,249014.106714326,1.5473591434978,0.0918333031760834,1.36736586927267,1.72735241772292
2000,191,1,0.653045227525645,15.7693815166388,1.43870379958274,0.0872015656230389,1.26778873096158,1.6096188682039
2000,192,1,0.683421910685849,59.6932663133308,1.64427089783266,0.0825883373994689,1.4823977565297,1.80614403913562
2000,193,1,0.498197614151051,8830.48843076466,1.62353264680017,0.0893028597937165,1.44849904160449,1.79856625199586
2000,194,1,0.380723643889459,103160.792565622,2.14665039541726,0.123296481011107,1.90498929263549,2.38831149819903
2000,195,1,0.38134348974353,1358128.10907512,2.50358880503893,0.150662553888874,2.20829019941673,2.79888741066112
2000,196,1,0.135501769056508,3262438.43482432,3.29054028582558,0.21720403314255,2.86482038086619,3.71626019078498
2000,197,1,0.317529063551826,1261150.38201463,4.08370278403582,0.302650086030135,3.49050861541676,4.67689695265488
2000,198,1,0.650208644421993,54.2407650948447,1.60515468533679,0.0844555475587132,1.43962181212171,1.77068755855187
2000,199,1,0.673739196557602,64892.9686511893,2.03665402602204,0.106916411944987,1.82709785860986,2.24621019343421
2000,200,1,0.38476538646925,39016.2859250334,1.58909723403013,0.0864327794801114,1.41968898624911,1.75850548181114
